tconst,averageRating,numVotes,primaryTitle,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News
tt1740799,6.2,219.0,My Reincarnation,My Reincarnation,90,92674,28 Oct 2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt1741225,7.6,3276.0,I Am,I Am,78,1570251,01 Feb 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1741243,6.0,9867.0,Pawn Shop Chronicles,Pawn Shop Chronicles,112,4915,18 Jan 2014,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1741660,4.2,273.0,L'appât,L'appât,84,1373501,16 Oct 2012,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1742334,5.7,55125.0,Sabotage,Sabotage,109,8125131,28 Mar 2014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1742336,6.7,24665.0,Your Sister's Sister,Your Sister's Sister,90,1041358,29 Jun 2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1742650,4.9,18431.0,I Don't Know How She Does It,I Don't Know How She Does It,89,9500000,16 Sep 2011,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1743720,6.6,14176.0,The Greatest Movie Ever Sold,The Greatest Movie Ever Sold,90,638476,24 Aug 2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1744847,7.7,67.0,Incendiary: The Willingham Case,Incendiary: The Willingham Case,99,21882,07 Oct 2011,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1745686,6.8,5453.0,The Wall,Die Wand,108,23321,05 Oct 2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt1745710,7.7,1118.0,Gore Vidal: The United States of Amnesia,Gore Vidal: The United States of Amnesia,83,133296,01 Feb 2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tt1745787,7.1,9195.0,The Tribe,Plemya,126,76637,11 Sep 2014,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1746242,5.7,251.0,"Small, Beautifully Moving Parts","Small, Beautifully Moving Parts",73,6711,14 Mar 2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1746264,7.5,326.0,Wish Me Away,Wish Me Away,120,17346,22 Jun 2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
tt1747958,6.5,17532.0,Blood Ties,Blood Ties,127,28785,30 Oct 2013,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1747967,5.3,3104.0,Cassadaga,Cassadaga,108,1678,11 Oct 2013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt1748043,6.5,2130.0,Hell and Back Again,Hell and Back Again,88,37539,05 Oct 2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tt1748062,6.7,317.0,Jig,Jig,99,157504,06 May 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
tt1748122,7.8,288590.0,Moonrise Kingdom,Moonrise Kingdom,94,45507865,29 Jun 2012,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1748158,6.5,114.0,Paul Goodman Changed My Life,Paul Goodman Changed My Life,89,31510,11 Jul 2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt1748179,6.2,54889.0,Red Lights,Red Lights,114,49251,02 Mar 2012,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt1748199,6.5,61.0,Silver Circle,Silver Circle,90,2825,22 Mar 2013,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1748207,6.6,19054.0,Sound of My Voice,Sound of My Voice,85,300000,03 Aug 2012,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1748224,6.5,471.0,Brooklyn Brothers Beat the Best,Brooklyn Brothers Beat the Best,98,6872,21 Sep 2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1748227,6.1,41832.0,The Collection,The Collection,82,6842058,30 Nov 2012,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt1748260,6.4,1786.0,Tiger Eyes,Tiger Eyes,92,25163,07 Jun 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1753383,7.0,51240.0,A Dog's Purpose,A Dog's Purpose,100,64304940,27 Jan 2017,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1753549,7.6,3030.0,Buck,Buck,88,4023123,16 Feb 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1753813,6.3,7455.0,"Farewell, My Queen",Les adieux à la reine,100,611026,21 Mar 2012,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt1754367,6.6,4393.0,Light After Darkness,Post Tenebras Lux,115,18544,23 Nov 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
