,Distributor,MPAA_Rating,primaryTitle,Opening_Weekend,budget,,'G','GP','M','M/PG','NC-17','Not Yet Rated','PG','PG-13','R','Unknown','Unrated','X'
15220,'Miramax','R',Rhyme & Reason,"'$853,589'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15221,"'Monterey Media, Inc.'",'R',Rhymes for Young Ghouls,'$141','N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15222,'Paramount','Not Yet Rated',Rhythm Section,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
15223,'Indican','R',Ribbons,"'$5,715'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15224,'MGM','R',Rich and Famous,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15225,'Studio Three','R',Rich Girl,"'$368,056'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15226,'The Orchard','Unrated',Rich Hill,"'$9,635'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15227,'MGM','PG-13',Rich in Love,"'$140,434'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15228,'MGM','PG',Rich Kids,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15229,'Buena Vista','R',The Rich Man's Wife,"'$3,132,151'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15230,'United Artists','R',Richard III,"'$91,915'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15231,'Columbia','R',Richard Pryor: Here and Now,"'$3,701,609'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15232,'Columbia','R',Richard Pryor: Live on the Sunset Strip,"'$7,780,693'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15233,'Warner Bros.','PG',Richie Rich,"'$5,830,302'",'$40 million',0,0,0,0,0,0,0,1,0,0,0,0,0
15234,'Vitagraph','R',Rick,"'$3,817'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15235,'TriStar','PG-13',Ricki and the Flash,"'$6,610,961'",'$18 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15236,'IFC','Unrated',Ricky,"'$1,626'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15237,'Warner Bros.','R',Ricochet,"'$4,831,181'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15238,'Submarine Deluxe','Unrated',Rid of Me,"'$2,070'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15239,'Universal','R',Riddick,"'$19,030,375'",'$38 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15240,'RS','PG',The Ride,"'$55,332'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15241,'Miramax','R',Ride,"'$2,513,334'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15242,'Screen Media','R',Ride (2015),,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15243,'Universal','PG-13',Ride Along,"'$41,516,170'",'$25 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15244,'Universal','PG-13',Ride Along 2,"'$35,243,095'",'$40 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15245,'Vitagraph Pictures','Unrated',"Ride Him, Cowboy",,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15246,'MGM','Unrated',Ride the High Country,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15247,'USA Films','R',Ride with the Devil,"'$64,159'",'$38 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15248,'Sony Classics','R',The Rider,"'$42,244'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15249,'Kino','Unrated',The Rider Named Death,"'$2,438'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15250,'Indican','Unrated',Ridge Runners,"'$8,015'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15251,'Miramax','R',Ridicule,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15252,'Sony Classics','PG',Riding Alone for Thousands of Miles,"'$28,223'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15253,'Sony Classics','PG-13',Riding Giants,"'$134,400'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15254,'Sony / Columbia','PG-13',Riding in Cars with Boys,"'$10,404,652'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15255,'Fine Line','Unrated',Riff-Raff,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15256,'Fathom','Unrated',RiffTrax Live: Giant Spider Invasion,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15257,'Fathom','Unrated',RiffTrax Live: Krull,"'$95,010'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15258,'Fathom','Unrated',RiffTrax Live: Octaman,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15259,'Fathom','Unrated',RiffTrax Live: Space Mutiny,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15260,'Fathom','Unrated',RiffTrax Live: Star Raiders,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15261,'Fathom','Unrated',Rifftrax: Samurai Cop,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15262,'United Motion Pictures Organization','Unrated',Rififi,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15263,'Rialto','Unrated',Rififi (2015 re-release),"'$17,396'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15264,'Rialto','Unrated',Rififi (re-issue),"'$17,981'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15265,'Roadside Attractions','R',Right at Your Door,"'$32,452'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15266,'Magnolia','R',The Right Kind of Wrong,'$593','N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15267,'Grasshopper Film','Unrated',"Right Now, Wrong Then","'$5,291'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15268,'Warner Bros.','PG',The Right Stuff,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15269,'Overture Films','R',Righteous Kill,"'$16,288,361'",'$60 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15270,'Well Go USA','Unrated',Rigor Mortis,"'$7,865'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15271,'DreamWorks','PG-13',The Ring,"'$15,015,393'",'$48 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15272,'DreamWorks','PG-13',The Ring Two,"'$35,065,237'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15273,'Fox Searchlight','PG-13',The Ringer,"'$5,158,795'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15274,'Artisan','R',Ringmaster,"'$3,344,022'",'$20 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15275,'Paramount','PG-13',Rings,"'$13,002,632'",'$25 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15276,'Fox','G',Rio,"'$39,225,962'",'$90 million',0,1,0,0,0,0,0,0,0,0,0,0,0
15277,'Fox','G',Rio 2,"'$39,327,869'",'$103 million',0,1,0,0,0,0,0,0,0,0,0,0,0
15278,'Warner Bros.','Unrated',Rio Bravo,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15279,'Republic','Unrated',Rio Grande,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15280,'National General','G',Rio Lobo,,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
15281,'Screen Media','R',"Rio, I Love You",,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15282,'Hannover House','PG-13',The Riot Act,"'$28,840'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15283,'Fathom','Unrated',The Riot and the Dance,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15284,'IFC','R',The Riot Club,"'$2,188'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15285,'Trimark','R',Ripe,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15286,'Paramount','Not Yet Rated',Ripley's Believe It or Not,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
15287,'Screen Media','Unrated',Ripped,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15288,"'Monterey Media, Inc.'",'R',Ripple Effect,'$830','N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15289,'Lavendar House Films','Unrated',The Rise and Fall of Miss Thang,,"'$10,000'",0,0,0,0,0,0,0,0,0,0,0,1,0
15290,'Paramount (DreamWorks)','PG',Rise of the Guardians,"'$23,773,465'",'$145 million',0,0,0,0,0,0,0,1,0,0,0,0,0
15291,'Well Go USA','Unrated',Rise of the Legend,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15292,'Fox','PG-13',Rise of the Planet of the Apes,"'$54,806,191'",'$93 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15293,'IDP','R',Rise: Blood Hunter,"'$59,371'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15294,'Sony / Columbia','PG-13',Risen,"'$11,801,271'",'$20 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15295,'Eros','Unrated',Rishtey,"'$71,047'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15296,'First Run','Unrated',Rising From Ashes,"'$7,298'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15297,'Flatland','PG-13',The Rising Place,"'$7,565'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15298,'Screen Media','PG',Rising Stars,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15299,'Fox','R',Rising Sun,"'$15,195,941'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15300,'Neon','Not Yet Rated',Risk,"'$76,327'",'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
15301,'Organic Pictures','Unrated',Risk/Reward,"'$2,517'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15302,'Warner Bros.','R',Risky Business,"'$4,275,327'",'$6.2 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15303,'Orion Classics','R',"Rita, Sue and Bob Too","'$7,947'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15304,'Warner Bros. (New Line)','PG-13',The Rite,"'$14,789,393'",'$37 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15305,'Miramax','R',Ritual,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15306,'Unknown','Unrated',The Ritual,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15307,'Universal','PG-13',The River,,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15308,'International Film Circuit','Unrated',River of Fundament,"'$9,938'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15309,'Oscilloscope Pictures','Unrated',River of Grass,"'$2,942'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15310,'Paramount','PG',The River Rat,"'$441,466'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15311,'Cinedigm Entertainment','Unrated',River Runs Red,"'$6,349'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15312,'Columbia','PG',A River Runs Through It,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15313,'Universal','PG-13',The River Wild,"'$10,214,450'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15314,'Inspired Life','Unrated',The River Within,"'$9,811'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15315,'Island Pictures','R',River's Edge,"'$67,794'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15316,'Roxie','Unrated',Rivers and Tides,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15317,'Lions Gate','PG-13',Rize,"'$1,574,787'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15318,'Halestorm','PG',The RM,"'$130,352'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15319,'Media Partners','Unrated',Road,"'$73,636'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15320,'Weinstein / Dimension','R',The Road,"'$1,502,231'",'$25 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15321,'Freestyle Releasing','R',The Road (2012),"'$56,692'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15322,'FilmBuff','Unrated',Road Hard,"'$105,943'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15323,'Sony Classics','G',The Road Home,,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
15324,'United Artists','R',Road House,"'$5,957,656'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15325,'Oscilloscope Pictures','Unrated',The Road Movie,"'$17,175'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15326,'Samuel Goldwyn','PG',Road Scholar,"'$8,635'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15327,'DreamWorks','PG',The Road to El Dorado,"'$12,846,652'",'$95 million',0,0,0,0,0,0,0,1,0,0,0,0,0
15328,'IDP','R',The Road to Guantanamo,"'$61,138'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15329,"'Mousetrap Films, LLC'",'Unrated',Road to Juarez,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15330,'Arab Film Dist.','Unrated',The Road to Love,'$867','N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15331,'Eleven Arts','Unrated',Road to,"'$19,017'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15332,"'Monterey Media, Inc.'",'R',Road to Nowhere,"'$2,521'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15333,'DreamWorks','R',Road to Perdition,"'$22,079,481'",'$80 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15334,'Sony / Columbia','R',The Road to Wellville,"'$2,580,108'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15335,'DreamWorks','R',Road Trip,"'$15,484,004'",'$16 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15336,'Warner Bros.','R',The Road Warrior,"'$2,527,864'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15337,'Well Go USA','Not Yet Rated',The Road Within,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
15338,'MGM','PG',Roadie,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15339,'Magnolia','R',Roadie (2012),"'$2,661'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15340,'Fine Line','R',Roadside Prophets,"'$11,066'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15341,'Yash Raj','PG',Roadside Romeo,"'$41,770'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15342,'Drafthouse','PG',Roar!,"'$15,064'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15343,'MGM','R',Rob Roy,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15344,'Millennium Ent.','R',Rob the Mob,"'$13,833'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15345,'Weinstein / Dimension','Not Yet Rated',Rob Zombie's Tyrannosaurus Rex,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
15346,'Kino','Unrated',The Robber,"'$2,169'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15347,'Fox','Unrated',The Robe,,'$5 million',0,0,0,0,0,0,0,0,0,0,0,1,0
15348,'Abramorama','Unrated',Robert Blecker Wants Me Dead,"'$4,352'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15349,'RKO','Unrated',Roberta,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15350,'Columbia','PG',Robin and Marian,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15351,'Universal','PG-13',Robin Hood,"'$36,063,385'",'$200 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15352,'Lionsgate/Summit','PG-13',Robin Hood (2018),"'$9,195,670'",'$100 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15353,'Fox','PG-13',Robin Hood: Men in Tights,"'$6,841,830'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15354,'Warner Bros.','PG-13',Robin Hood: Prince of Thieves,"'$25,625,602'",'$48 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15355,'Orion Pictures','R',Robocop,"'$8,008,721'",'$13 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15356,'Sony / Columbia','PG-13',RoboCop (2014),"'$21,681,430'",'$100 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15357,'Orion Pictures','R',Robocop 2,"'$14,145,411'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15358,'Orion Pictures','PG-13',Robocop 3,"'$4,304,829'",'$22 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15359,'Unknown','Not Yet Rated',Robopocalypse,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
15360,'Samuel Goldwyn','PG-13',Robot & Frank,"'$35,539'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15361,'Streamline','Unrated',Robot Carnival,"'$10,642'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15362,'Triumph','PG',Robot Jox,"'$464,441'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15363,'Pak Films / Shotwell Media','Unrated',Robot Stories,"'$10,026'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15364,'Fox','PG',Robots,"'$36,045,301'",'$75 million',0,0,0,0,0,0,0,1,0,0,0,0,0
15365,'Buena Vista','R',The Rock,"'$25,069,525'",'$75 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15366,'MGM','PG',Rock and Rule,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15367,'Wringing Hands Prods.','Unrated',Rock Bottom,"'$4,017'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15368,'Lionsgate/Summit','PG',Rock Dog,"'$3,704,749'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15369,'Warner Bros. (New Line)','PG-13',Rock of Ages,"'$14,437,269'",'$75 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15370,'Eros','Unrated',Rock On 2,"'$81,023'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15371,'Picturehouse','R',Rock School,"'$28,136'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15372,'Warner Bros.','R',Rock Star,"'$6,018,636'",'$57 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15373,'7th Art','Unrated',Rock the Bells,"'$1,325'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15374,'Open Road Films','R',Rock The Kasbah,"'$1,470,592'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15375,'Samuel Goldwyn','G',Rock-A-Doodle,"'$2,603,286'",'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
15376,'Fox','PG-13',The Rocker,"'$2,636,048'",'$15 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15377,'Palm','PG',The Rocket,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15378,'Kino Lorber','Unrated',The Rocket (2014),"'$4,621'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15379,'Columbia','PG',Rocket Gibraltar,"'$60,523'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15380,'Buena Vista','PG',Rocket Man,"'$4,472,937'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15381,'Picturehouse','R',Rocket Science,"'$58,536'",'$6 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15382,'Yash Raj','Unrated',Rocket,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15383,'Buena Vista','PG',The Rocketeer,"'$9,600,754'",'$35 million',0,0,0,0,0,0,0,1,0,0,0,0,0
15384,'Paramount','Not Yet Rated',Rocketman,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
15385,'Small Planet','Unrated',Rockets Redglare!,"'$1,292'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15386,'Warner Bros.','R',RockNRolla,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15387,'Zeitgeist','Unrated',Rocks in my Pockets,"'$4,674'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15388,'Eros','Unrated',Rockstar (2011),"'$612,235'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15389,'United Artists','PG',Rocky,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15390,'MGM','PG',Rocky Balboa,"'$12,158,168'",'$24 million',0,0,0,0,0,0,0,1,0,0,0,0,0
15391,'Reliance Big Pictures','Unrated',Rocky Handsome,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15392,'Fox','R',The Rocky Horror Picture Show,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15393,'United Artists','PG',Rocky II,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15394,'United Artists','PG',Rocky III,"'$12,431,486'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15395,'MGM','PG',Rocky III (Re-issue),"'$902,228'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15396,'United Artists','PG',Rocky IV,"'$19,991,537'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15397,'United Artists','PG-13',Rocky V,"'$14,073,170'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15398,'Cohen Media Group','Unrated',Rodin,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15399,'Warner Bros.','R',Roger and Me,"'$80,253'","'$160,000'",0,0,0,0,0,0,0,0,0,1,0,0,0
15400,'Artisan','R',Roger Dodger,"'$47,431'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15401,'Unknown','R',Roger Waters the Wall,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15402,'Third Rail Releasing','R',Rogue,"'$7,711'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15403,'Buena Vista','PG-13',Rogue One: A Star Wars Story,"'$155,081,681'",'$200 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15404,'Universal','R',Role Models,"'$19,167,085'",'$28 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15405,'Fox Searchlight','PG-13',Roll Bounce,"'$7,570,366'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15406,'MGM','PG',Roller Boogie,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15407,'MGM','PG-13',Rollerball,"'$9,013,548'",'$70 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15408,'Indican','Unrated',Rolling,"'$10,935'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15409,'Palm','Unrated',Rolling Family,'$849','N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15410,'Warner Bros.','R',Rollover,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15411,'Netflix','R',Roma,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15412,'Samuel Goldwyn','R',Roman de Gare,"'$25,484'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15413,'Sony / Columbia','PG-13',"Roman J. Israel, Esq.",,'$22 million',0,0,0,0,0,0,0,0,1,0,0,0,0
15414,'ThinkFilm','Unrated',Roman Polanski: Wanted and Desired,"'$4,613'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15415,'Warner Bros.','Unrated',The Roman Spring of Mrs. Stone,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15416,'Trimark','R',Romance,"'$44,829'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15417,'Borotoro','R',Romance and Cigarettes,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15418,'Warner Bros.','Unrated',Romance on the High Seas,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15419,'Fox','PG',Romancing the Stone,"'$5,105,741'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15420,'Indican','Unrated',The Romans,"'$3,256'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15421,'MGM','PG',Romantic Comedy,"'$2,366,025'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15422,'Kino','Unrated',Romantico,"'$2,808'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15423,'Four of a Kind','PG-13',The Romantics,"'$45,527'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15424,'Emerging Pictures','Unrated',Rome & Jewel,'$470','N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15425,'Indican','G',Romeo & Juliet: Sealed with a Kiss,"'$80,938'",'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
15426,'Fox','PG-13',Romeo + Juliet,"'$11,133,231'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15427,'Paramount','G',Romeo and Juliet,,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
15428,'Relativity','PG-13',Romeo and Juliet (2013),"'$520,116'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15429,'Unknown','PG-13',Romeo and Juliet (Secret Cinema 2018),,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15430,'Alliance','Unrated',Romeo et Juliette,"'$356,907'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15431,'Gramercy','R',Romeo Is Bleeding,"'$1,225,737'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15432,'Warner Bros.','R',Romeo Must Die,"'$18,014,503'",'$25 million',0,0,0,0,0,0,0,0,0,1,0,0,0
15433,'Strand','Unrated',Romeos,'$773','N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15434,'Four Seasons','PG-13',Romero,"'$10,189'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
15435,'Academy Entertainment','R',Romper Stomper,"'$8,233'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15436,'Magnolia','R',"Romulus, My Father","'$2,791'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15437,'Buena Vista','R',Romy & Michele's High School Reunion,"'$7,429,406'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15438,,,Box Office,,,1,0,0,0,0,0,0,0,0,0,0,0,0
15439,'MGM','R',Ronin,"'$12,697,641'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15440,'Well Go USA','Unrated',The Rooftop,"'$47,259'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15441,'New Century','R',Rooftops,"'$1,111,263'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15442,'Attitude Films','Unrated',The Rook,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15443,'Buena Vista','G',The Rookie,"'$16,021,684'",'$22 million',0,1,0,0,0,0,0,0,0,0,0,0,0
15444,'Warner Bros.','R',The Rookie (1990),"'$5,510,056'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15445,'Fox','PG',Rookie of the Year,"'$9,122,714'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
15446,'The 7th Floor','Unrated',Room,"'$1,840'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15447,'A24','R',Room,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15448,'IFC','Unrated',Room 237,"'$29,693'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
15449,'USA Films','R',A Room for Romeo Brass,"'$6,713'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
15450,'Cinecom','Unrated',A Room with a View,"'$42,970'",'$3 million',0,0,0,0,0,0,0,0,0,0,0,1,0
