tconst,primaryTitle,G,GP,M,M/PG,NC-17,Not Yet Rated,PG,PG-13,R,Unknown,Unrated,X,averageRating,numVotes,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News,Opening_Weekend,budget
tt4238858,The Fits,0,0,0,0,0,0,0,0,0,0,1,0,6.7,3968.0,The Fits,72,166425,11 Jan 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10602,0
tt1195478,The Five-Year Engagement,0,0,0,0,0,0,0,0,1,0,0,0,6.2,87732.0,The Five-Year Engagement,124,28644770,27 Apr 2012,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10610060,30000000
tt2071620,The Flat,0,0,0,0,0,0,0,0,0,0,1,0,6.9,1424.0,The Flat,97,467022,14 Jun 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19916,0
tt5649144,The Florida Project,0,0,0,0,0,0,0,0,1,0,0,0,7.6,69350.0,The Florida Project,111,5412775,10 Nov 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157553,0
tt1410063,The Flowers of War,0,0,0,0,0,0,0,0,1,0,0,0,7.6,45322.0,Jin ling shi san chai,146,308164,16 Dec 2011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48448,0
tt1615160,The Foreigner,0,0,0,0,0,0,0,0,1,0,0,0,7.0,79067.0,The Foreigner,113,33964179,13 Oct 2017,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13113024,35000000
tt3387542,The Forest,0,0,0,0,0,0,0,1,0,0,0,0,4.8,35958.0,The Forest,93,21818536,08 Jan 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12741176,10000000
tt4982356,The Forest,0,0,0,0,0,0,0,1,0,0,0,0,6.5,198.0,The Forest,109,21818536,09 Mar 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12741176,10000000
tt4276820,The Founder,0,0,0,0,0,0,0,1,0,0,0,0,7.2,94305.0,The Founder,115,12785093,20 Jan 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404102,0
tt1474889,The Freebie,0,0,0,0,0,0,0,0,1,0,0,0,5.1,1545.0,The Freebie,78,4500,17 Sep 2010,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309,0
tt5241356,The Freedom to Marry,0,0,0,0,0,0,0,0,0,0,1,0,7.3,82.0,The Freedom to Marry,86,6142,03 Mar 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6142,0
tt1235170,The Future,0,0,0,0,0,0,0,0,1,0,0,0,6.2,7605.0,The Future,91,332479,17 Aug 2011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27137,1000000
tt2960450,The Galapagos Affair: Satan Came to Eden,0,0,0,0,0,0,0,0,0,0,1,0,6.8,1189.0,The Galapagos Affair: Satan Came to Eden,120,238781,25 Jul 2014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5185,0
tt2039393,The Gambler,0,0,0,0,0,0,0,0,1,0,0,0,6.0,59278.0,The Gambler,111,18884667,25 Dec 2014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9129999,25000000
tt2309788,The Gatekeepers,0,0,0,0,0,0,0,1,0,0,0,0,7.6,5175.0,The Gatekeepers,101,2408553,14 Mar 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,61552,0
tt1847746,The German Doctor,0,0,0,0,0,0,0,1,0,0,0,0,6.8,5657.0,Wakolda,93,414912,25 Apr 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34259,0
tt1754633,The Ghastly Love of Johnny X,0,0,0,0,0,0,0,0,0,0,1,0,5.7,381.0,The Ghastly Love of Johnny X,106,2436,03 Mar 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86,0
tt1769363,The Giant Mechanical Man,0,0,0,0,0,0,0,1,0,0,0,0,6.7,8859.0,The Giant Mechanical Man,95,5360,27 Apr 2012,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789,0
tt2980554,The Girl in the Book,0,0,0,0,0,0,0,0,0,0,1,0,6.2,3640.0,The Girl in the Book,86,5249,11 Dec 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5249,0
tt2387589,The Girl on the Train,0,0,0,0,0,0,0,0,0,0,1,0,4.4,799.0,The Girl on the Train,80,2874,25 Feb 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19154,9000000
tt3631112,The Girl on the Train,0,0,0,0,0,0,0,0,0,0,1,0,6.5,147825.0,The Girl on the Train,112,75311445,07 Oct 2016,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19154,9000000
tt1568346,The Girl with the Dragon Tattoo,0,0,0,0,0,0,0,0,1,0,0,0,7.8,384006.0,The Girl with the Dragon Tattoo,158,102515793,21 Dec 2011,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335502,13000000
tt0435651,The Giver,0,0,0,0,0,0,0,1,0,0,0,0,6.5,103927.0,The Giver,97,33480518,15 Aug 2014,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12305016,25000000
tt2378507,The Glass Castle,0,0,0,0,0,0,0,1,0,0,0,0,7.2,22358.0,The Glass Castle,127,17238739,11 Aug 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4678548,0
tt1979388,The Good Dinosaur,0,0,0,0,0,0,1,0,0,0,0,0,6.7,90292.0,The Good Dinosaur,93,123087120,25 Nov 2015,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39155217,0
tt1582271,The Good Doctor,0,0,0,0,0,0,0,1,0,0,0,0,5.5,5954.0,The Good Doctor,91,3180,31 Aug 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180,0
tt1544600,The Grace Card,0,0,0,0,0,0,0,1,0,0,0,0,6.6,2476.0,The Grace Card,101,2428241,25 Feb 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010299,0
tt4381236,The Greasy Strangler,0,0,0,0,0,0,0,0,0,0,1,0,5.7,5157.0,The Greasy Strangler,93,43580,07 Oct 2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500,0
tt3567200,The Great Invisible,0,0,0,0,0,0,0,1,0,0,0,0,6.7,488.0,The Great Invisible,92,9952,09 Mar 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2348,0
tt2034800,The Great Wall,0,0,0,0,0,0,0,1,0,0,0,0,6.0,109065.0,The Great Wall,103,45125480,17 Feb 2017,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18469620,150000000
tt7535780,The Great Wall,0,0,0,0,0,0,0,1,0,0,0,0,6.6,22.0,The Great Wall,72,45125480,20 Sep 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18469620,150000000
tt1485796,The Greatest Showman,0,0,0,0,0,0,1,0,0,0,0,0,7.6,192465.0,The Greatest Showman,105,164616443,20 Dec 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8805843,84000000
tt0990407,The Green Hornet,0,0,0,0,0,0,0,1,0,0,0,0,5.8,147632.0,The Green Hornet,119,98000000,14 Jan 2011,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33526876,120000000
tt2403021,The Green Inferno,0,0,0,0,0,0,0,0,1,0,0,0,5.3,32472.0,The Green Inferno,100,7154957,25 Sep 2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520626,5000000
tt1601913,The Grey,0,0,0,0,0,0,0,0,1,0,0,0,6.8,227116.0,The Grey,117,51533608,27 Jan 2012,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19665101,25000000
tt1540133,The Guard,0,0,0,0,0,0,0,0,1,0,0,0,7.3,74600.0,The Guard,96,5359774,07 Jul 2011,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76834,6000000
tt1694020,The Guilt Trip,0,0,0,0,0,0,0,1,0,0,0,0,5.8,33515.0,The Guilt Trip,95,37101011,19 Dec 2012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290629,40000000
tt2515034,The Gunman,0,0,0,0,0,0,0,0,1,0,0,0,5.8,35690.0,The Gunman,115,7926657,20 Mar 2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028702,40000000
tt2474976,The Hallow,0,0,0,0,0,0,0,0,0,0,1,0,5.7,13653.0,The Hallow,97,2361,05 Nov 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559,0
tt4016934,The Handmaiden,0,0,0,0,0,0,0,0,0,0,1,0,8.1,75149.0,Ah-ga-ssi,145,2004919,01 Jun 2016,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92129,0
tt1411697,The Hangover Part II,0,0,0,0,0,0,0,0,1,0,0,0,6.5,428564.0,The Hangover Part II,102,254400000,26 May 2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85946294,80000000
tt1951261,The Hangover Part III,0,0,0,0,0,0,0,0,1,0,0,0,5.8,267141.0,The Hangover Part III,100,112200000,23 May 2013,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41671198,103000000
tt2070852,The Happy House,0,0,0,0,0,0,0,0,0,0,1,0,4.5,397.0,The Happy House,81,1756,03 May 2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756,0
tt2049559,The Happy Sad,0,0,0,0,0,0,0,0,0,0,1,0,5.3,347.0,The Happy Sad,87,7742,16 Aug 2013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4560,0
tt1981703,The Harvest/La Cosecha,0,0,0,0,0,0,0,0,0,0,1,0,7.1,62.0,The Harvest/La Cosecha,80,2245,29 Jul 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2245,0
tt2404463,The Heat,0,0,0,0,0,0,0,0,1,0,0,0,6.6,152326.0,The Heat,117,158300000,28 Jun 2013,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39115043,43000000
tt1454029,The Help,0,0,0,0,0,0,0,1,0,0,0,0,8.1,387992.0,The Help,146,169705587,10 Aug 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26044590,25000000
tt5655222,The Hero,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6607.0,The Hero,96,4077270,09 Jun 2017,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45317,0
tt0498351,The Hero of Color City,1,0,0,0,0,0,0,0,0,0,0,0,4.0,418.0,The Hero of Color City,77,32048,31 Jul 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24260,0
tt1809370,The Highest Pass,0,0,0,0,0,0,0,0,0,0,1,0,7.2,85.0,The Highest Pass,90,20386,27 Apr 2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10125,0
tt2245195,The History of Future Folk,0,0,0,0,0,0,0,0,0,0,1,0,7.2,2054.0,The History of Future Folk,86,15943,31 May 2013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5775,0
tt1959563,The Hitman's Bodyguard,0,0,0,0,0,0,0,0,1,0,0,0,6.9,157253.0,The Hitman's Bodyguard,118,75020039,18 Aug 2017,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21384504,30000000
tt0903624,The Hobbit: An Unexpected Journey,0,0,0,0,0,0,0,1,0,0,0,0,7.9,714490.0,The Hobbit: An Unexpected Journey,169,303001229,14 Dec 2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84617303,0
tt2310332,The Hobbit: The Battle of the Five Armies,0,0,0,0,0,0,0,1,0,0,0,0,7.4,433202.0,The Hobbit: The Battle of the Five Armies,144,187747747,17 Dec 2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54724334,0
tt1170358,The Hobbit: The Desolation of Smaug,0,0,0,0,0,0,0,1,0,0,0,0,7.8,560214.0,The Hobbit: The Desolation of Smaug,161,180443783,13 Dec 2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73645197,0
tt3714720,The Hollars,0,0,0,0,0,0,0,1,0,0,0,0,6.6,9950.0,The Hollars,88,1016965,26 Aug 2016,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38210,0
tt5829116,The Homeless Billionaire,0,0,0,0,0,0,0,0,0,0,1,0,5.6,13.0,The Homeless Billionaire,88,19771,17 Jun 2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19771,0
tt2611026,The Hornet's Nest,0,0,0,0,0,0,0,0,1,0,0,0,6.6,2014.0,The Hornet's Nest,93,311975,09 May 2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26550,0
tt1517260,The Host,0,0,0,0,0,0,0,0,1,0,0,0,5.9,104795.0,The Host,125,26609448,29 Mar 2013,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314488,0
tt4481514,The House,0,0,0,0,0,0,0,0,1,0,0,0,5.6,31839.0,The House,88,25563273,30 Jun 2017,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8724795,40000000
tt2125653,The House I Live In,0,0,0,0,0,0,0,0,0,0,1,0,7.9,4994.0,The House I Live In,108,210752,05 Oct 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16453,0
tt1311075,The Human Resources Manager,0,0,0,0,0,0,0,0,0,0,1,0,6.6,1252.0,The Human Resources Manager,103,29374,04 Mar 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8528,0
tt2980648,The Hundred-Foot Journey,0,0,0,0,0,0,1,0,0,0,0,0,7.3,68442.0,The Hundred-Foot Journey,122,46214579,08 Aug 2014,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10979290,22000000
tt1392170,The Hunger Games,0,0,0,0,0,0,0,1,0,0,0,0,7.2,788716.0,The Hunger Games,142,407981652,23 Mar 2012,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152535747,78000000
tt1951264,The Hunger Games: Catching Fire,0,0,0,0,0,0,0,1,0,0,0,0,7.5,569886.0,The Hunger Games: Catching Fire,146,336663349,22 Nov 2013,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158074286,130000000
tt2106476,The Hunt,0,0,0,0,0,0,0,0,1,0,0,0,8.3,236716.0,Jagten,115,610968,10 Jan 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43045,0
tt2640570,The Hunt,0,0,0,0,0,0,0,0,1,0,0,0,4.4,110.0,The Hunt,74,176432,24 Jul 2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43045,0
tt4185572,The Hunting Ground,0,0,0,0,0,0,0,1,0,0,0,0,7.4,5545.0,The Hunting Ground,103,185328,01 Jan 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22464,0
tt2381991,The Huntsman: Winter's War,0,0,0,0,0,0,0,1,0,0,0,0,6.1,86106.0,The Huntsman: Winter's War,114,46445229,22 Apr 2016,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19445035,115000000
tt2326574,The Identical,0,0,0,0,0,0,1,0,0,0,0,0,5.1,2325.0,The Identical,107,2817092,05 Sep 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1587137,0
tt1124035,The Ides of March,0,0,0,0,0,0,0,0,1,0,0,0,7.1,206381.0,The Ides of March,101,40962534,07 Oct 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10470143,0
tt1951181,The Immigrant,0,0,0,0,0,0,0,0,1,0,0,0,6.6,26269.0,The Immigrant,120,1300791,23 May 2014,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44064,0
tt1966604,The Imposter,0,0,0,0,0,0,0,0,0,0,1,0,7.5,41820.0,The Imposter,99,700000,24 Aug 2012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22379,0
tt1716772,The Inbetweeners Movie,0,0,0,0,0,0,0,0,1,0,0,0,6.8,72549.0,The Inbetweeners Movie,97,30825490,17 Aug 2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000,0
tt0790628,The Incredible Burt Wonderstone,0,0,0,0,0,0,0,1,0,0,0,0,5.9,67042.0,The Incredible Burt Wonderstone,100,22525921,15 Mar 2013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10177257,30000000
tt1355631,The Infiltrator,0,0,0,0,0,0,0,0,1,0,0,0,7.0,60505.0,The Infiltrator,127,15425870,13 Jul 2016,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303775,0
tt2121304,The Informant,0,0,0,0,0,0,0,0,0,0,1,0,6.3,1196.0,Gibraltar,116,9770,11 Sep 2013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947,0
tt1594562,The Innkeepers,0,0,0,0,0,0,0,0,1,0,0,0,5.5,30843.0,The Innkeepers,101,77501,08 Mar 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29557,0
tt2361509,The Intern,0,0,0,0,0,0,0,1,0,0,0,0,7.1,188823.0,The Intern,121,60886513,25 Sep 2015,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17728313,35000000
tt2234155,The Internship,0,0,0,0,0,0,0,1,0,0,0,0,6.3,178562.0,The Internship,119,44400000,07 Jun 2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17325307,58000000
tt1319744,The Interrupters,0,0,0,0,0,0,0,0,0,0,1,0,7.5,3317.0,The Interrupters,125,282448,12 Aug 2011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7920,0
tt1922748,The Investigator,0,0,0,0,0,0,0,1,0,0,0,0,5.6,292.0,The Investigator,101,93690,13 Sep 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93690,0
tt2120152,The Invisible War,0,0,0,0,0,0,0,0,0,0,1,0,7.6,6319.0,The Invisible War,93,66167,20 Jan 2012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16500,0
