,G,GP,M,M/PG,NC-17,Not Yet Rated,PG,PG-13,R,Unknown,Unrated,X,averageRating,numVotes,runtimeMinutes,box office,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News,Opening_Weekend,budget,avg_pos,avg_neg,no_pos_comms,no_neg_comms
990,0,0,0,0,0,0,0,1,0,0,0,0,7.4,433202.0,144,187747747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54724334,10162354,0.5570755409836018,-0.5274524439918539,7625,4910
991,0,0,0,0,0,0,0,1,0,0,0,0,7.8,560214.0,161,180443783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73645197,25777710,0.5679262453133432,-0.5171440740740756,9335,4050
992,0,0,0,0,0,0,0,0,1,0,0,0,6.6,2014.0,93,311975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26550,59408436,0.5001762452107279,-0.6471266666666671,783,1395
993,0,0,0,0,0,0,0,0,1,0,0,0,5.9,104795.0,125,26609448,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314488,11344971,0.5904529780564405,-0.4944390804597713,9570,3915
994,0,0,0,0,0,0,0,0,1,0,0,0,5.6,31839.0,88,25563273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8724795,40000000,0.5323343855693324,-0.5961478515624998,4435,5120
995,0,0,0,0,0,0,0,0,0,0,1,0,7.9,4994.0,108,210752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16453,74642244,0.5299984251968498,-0.5991084337349377,3048,3486
996,0,0,0,0,0,0,0,0,0,0,1,0,6.6,1252.0,103,29374,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8528,70054015,0.5261609090909045,-0.5978044319097499,5500,6205
997,0,0,0,0,0,0,1,0,0,0,0,0,7.3,68442.0,122,46214579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10979290,22000000,0.5498553321314671,-0.4980614278631735,21633,12102
998,0,0,0,0,0,0,0,1,0,0,0,0,7.2,788716.0,142,407981652,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152535747,78000000,0.5437735353535343,-0.4754603448275865,2475,1740
999,0,0,0,0,0,0,0,1,0,0,0,0,7.5,569886.0,146,336663349,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158074286,130000000,0.5540548331907579,-0.4658778916544661,4676,2732
1000,0,0,0,0,0,0,0,0,1,0,0,0,8.3,236716.0,115,610968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43045,60240374,0.5519275092936783,-0.4882680157946696,8070,5065
1001,0,0,0,0,0,0,0,0,1,0,0,0,4.4,110.0,74,176432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43045,66662171,0.5505103946102163,-0.4992856077554068,10390,6705
1002,0,0,0,0,0,0,0,1,0,0,0,0,7.4,5545.0,103,185328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22464,1831473,0.5123553030303031,-0.7144780246913581,396,1215
1003,0,0,0,0,0,0,0,1,0,0,0,0,6.1,86106.0,114,46445229,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19445035,115000000,0.5224599999999998,-0.6355767988252542,2825,3405
1004,0,0,0,0,0,0,1,0,0,0,0,0,5.1,2325.0,107,2817092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1587137,24713780,0.5350016835016841,-0.4759927152317866,1485,755
1005,0,0,0,0,0,0,0,0,1,0,0,0,7.1,206381.0,101,40962534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10470143,64982807,0.5244950764006796,-0.6347669064748175,2356,2780
1006,0,0,0,0,0,0,0,0,1,0,0,0,6.6,26269.0,120,1300791,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44064,42417196,0.549070977295157,-0.6013948275862067,5065,4640
1007,0,0,0,0,0,0,0,0,0,0,1,0,7.5,41820.0,99,700000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22379,27052838,0.544833146067416,-0.4861604026845633,712,596
1008,0,0,0,0,0,0,0,0,1,0,0,0,6.8,72549.0,97,30825490,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000,8418350,0.5378518771331063,-0.4772392156862738,1172,816
1009,0,0,0,0,0,0,0,1,0,0,0,0,5.9,67042.0,100,22525921,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10177257,30000000,0.574503305785124,-0.4420111111111116,1210,495
1010,0,0,0,0,0,0,0,0,1,0,0,0,7.0,60505.0,127,15425870,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303775,40195745,0.5273531135531134,-0.4757421465968588,2184,1528
1011,0,0,0,0,0,0,0,0,0,0,1,0,6.3,1196.0,116,9770,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947,16716216,0.5279883636363631,-0.4757421465968592,2750,1910
1012,0,0,0,0,0,0,0,0,1,0,0,0,5.5,30843.0,101,77501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29557,42621790,0.5288724196277492,-0.4798340375586858,2364,1704
1013,0,0,0,0,0,0,0,1,0,0,0,0,7.1,188823.0,121,60886513,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17728313,35000000,0.5940300110741911,-0.4906558139534899,4515,1720
1014,0,0,0,0,0,0,0,1,0,0,0,0,6.3,178562.0,119,44400000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17325307,58000000,0.5373786324786288,-0.4810935897435908,4680,2730
1015,0,0,0,0,0,0,0,0,0,0,1,0,7.5,3317.0,125,282448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7920,72554417,0.5928193548387095,-0.6759177777777778,93,135
1016,0,0,0,0,0,0,0,1,0,0,0,0,5.6,292.0,101,93690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93690,21735254,0.5642057142857146,-0.5903021505376342,525,465
1017,0,0,0,0,0,0,0,0,0,0,1,0,7.6,6319.0,93,66167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16500,6185364,0.5247740157480312,-0.6708483234713989,762,1521
1018,0,0,0,0,0,0,0,0,1,0,0,0,6.2,8577.0,111,1200000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31948,17972574,0.5385234800838583,-0.6271678071539658,2385,3215
1019,0,0,0,0,0,0,0,0,0,0,1,0,6.7,67439.0,100,231703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67877,39919670,0.5517493411420202,-0.6126177522349933,2732,3132
1020,0,0,0,0,0,0,1,0,0,0,0,0,7.3,1110.0,101,75233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13998,2314089,0.5524622857142857,-0.6108029003783099,2800,3172
1021,0,0,0,0,0,0,0,0,0,0,1,0,6.4,112.0,82,152460,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900,13639272,0.5310912973408526,-0.5071577510917039,6205,4580
1022,0,0,0,0,0,0,1,0,0,0,0,0,6.2,144410.0,140,176591618,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5031753,50724769,0.5613132743362829,-0.5389714932126692,904,442
1023,0,0,0,0,0,0,0,0,1,0,0,0,6.1,31539.0,109,200000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11083,13000000,0.5174083333333326,-0.547953846153846,120,65
1024,0,0,0,0,0,0,0,0,0,0,1,0,6.8,225.0,118,135016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571,19080739,0.5135952380952375,-0.5043399999999997,210,250
1025,0,0,0,0,0,0,1,0,0,0,0,0,4.1,136432.0,103,131564731,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40325019,150000000,0.5282951413427512,-0.484851466666665,5660,3750
1026,0,0,0,0,0,0,0,0,0,0,1,0,7.2,40.0,90,1693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693,30443723,0.5287034564021951,-0.5200130536130504,6365,4290
1027,0,0,0,0,0,0,0,1,0,0,0,0,4.0,15005.0,88,15200000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7728354,5000000,0.5216827160493789,-0.5152148783977086,4860,3495
1028,0,0,0,0,0,0,1,0,0,0,0,0,7.8,259.0,95,119697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17570,43575838,0.5738359788359796,-0.5973986725663726,945,1130
1029,0,0,0,0,0,0,1,0,0,0,0,0,5.9,73721.0,107,42441000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16007426,20000000,0.5742583725621996,-0.4947530638852697,7435,3835
1030,0,0,0,0,0,0,0,0,1,0,0,0,6.6,6084.0,108,1782667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31630,62209796,0.5236681693989076,-0.4923376953125007,3660,2560
1031,0,0,0,0,0,0,0,1,0,0,0,0,6.3,147812.0,110,126585313,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38527856,180000000,0.54680920810313,-0.5012539156626513,2715,1660
1032,0,0,0,0,0,0,0,0,1,0,0,0,6.2,1942.0,89,5374,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,53887564,0.5563266451233977,-0.504585995500566,17020,8890
1033,0,0,0,0,0,0,0,1,0,0,0,0,6.4,207103.0,150,89289910,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29210849,215000000,0.5709725725725665,-0.4909533057851248,4995,2420
1034,0,0,0,0,0,0,0,0,0,0,1,0,5.9,156.0,110,1711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,107,39643719,0.5652622688039456,-0.5120299251870325,811,401
1035,0,0,0,0,0,0,0,1,0,0,0,0,6.4,82997.0,97,23400000,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9406348,25000000,0.5601036773428237,-0.5653080645161295,843,558
1036,0,0,0,0,0,0,0,0,0,0,1,0,6.2,8957.0,120,226223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17980,26492466,0.6506272727272728,-0.4402857142857137,385,175
1037,0,0,0,0,0,0,1,0,0,0,0,0,7.8,42027.0,104,4231500,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44542,42055055,0.5695844221105487,-0.5285549999999994,3980,2400
1038,0,0,0,0,0,0,0,0,1,0,0,0,5.4,57943.0,95,15608545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7910980,15000000,0.4968029268292686,-0.5271813186813193,1025,910
1039,0,0,0,0,0,0,0,1,0,0,0,0,4.6,553.0,105,181609,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123839,73648657,0.5376845041322327,-0.4954722222222226,2420,1260
1040,0,0,0,0,0,0,0,1,0,0,0,0,6.8,382374.0,113,98537272,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32512804,34000000,0.5558142692750262,-0.4776911174785098,4345,1745
1041,0,0,0,0,0,0,0,0,1,0,0,0,6.6,139984.0,93,29113588,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11422006,40000000,0.5598745384615343,-0.4912963463065922,5200,2518
1042,0,0,0,0,0,0,0,0,0,0,1,0,7.4,2736.0,92,31087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10148,29031247,0.5889907438016504,-0.4671653225806449,2420,992
1043,0,0,0,0,0,0,0,1,0,0,0,0,5.5,149666.0,110,80072590,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43369635,80000000,0.5187807878368954,-0.5416515704153996,7235,4935
1044,0,0,0,0,0,0,0,0,1,0,0,0,7.2,7078.0,100,513836,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30372,50576223,0.5614918626827702,-0.4865172519083966,7865,3275
1045,0,0,0,0,0,0,0,0,1,0,0,0,6.6,6658.0,108,281394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39035,4864717,0.5087071428571427,-0.70585,70,10
1046,0,0,0,0,0,0,0,1,0,0,0,0,7.4,165949.0,133,21100000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6542779,30000000,0.5221367444074269,-0.5027817910447758,2101,1340
1047,0,0,0,0,0,0,0,0,1,0,0,0,7.4,235128.0,116,32261515,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203270,50000000,0.5705243801652857,-0.4862432671081695,4840,2265
1048,0,0,0,0,0,0,1,0,0,0,0,0,6.6,42479.0,105,51853450,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10822903,65716348,0.5572418207681368,-0.5168834990059645,3515,2515
1049,0,0,0,0,0,0,0,0,1,0,0,0,6.3,8361.0,89,622999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54458,12660970,0.546270034100591,-0.4970565290648706,4692,2374
1050,0,0,0,0,0,0,0,0,0,0,1,0,6.5,16.0,90,22221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10396,38900817,0.55888024149286,-0.5110453149001529,4555,3255
1051,0,0,0,0,0,0,0,0,0,0,1,0,7.3,1759.0,98,36108,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15792,7678902,0.5602459211732302,-0.4774401408450701,5455,2130
1052,0,0,0,0,0,0,0,1,0,0,0,0,7.4,3117.0,105,844112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125691,32485345,0.4991015624999987,-0.4694692307692301,1920,1040
1053,0,0,0,0,0,0,0,0,1,0,0,0,6.7,22278.0,106,173750,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,149830,18559302,0.5267336585365827,-0.5157416173570022,3075,2535
1054,0,0,0,0,0,0,0,0,1,0,0,0,6.1,14689.0,79,1109808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53022,48155772,0.5158070175438602,-0.4695076086956523,570,460
1055,0,0,0,0,0,0,0,0,1,0,0,0,5.8,33678.0,107,692640,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102706,53467595,0.5638699999999971,-0.5330490981963929,3500,2495
1056,0,0,0,0,0,0,0,0,1,0,0,0,7.1,4044.0,102,71282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9361,27931314,0.5351317399617584,-0.4916230434782616,2615,1150
1057,0,0,0,0,0,0,0,1,0,0,0,0,5.7,1348.0,84,107721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300,73661793,0.5570914285714227,-0.4663937931034509,4375,2175
1058,0,0,0,0,0,0,0,1,0,0,0,0,5.6,8868.0,100,45000926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25888154,12000000,0.5471638569604053,-0.5025040404040407,3915,1485
1059,0,0,0,0,0,0,0,0,1,0,0,0,4.9,2997.0,96,7428856,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294232,46816942,0.5276485776805153,-0.496148175182481,6855,4795
1060,0,0,0,0,0,0,0,0,1,0,0,0,5.3,7292.0,109,6674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6674,68537758,0.5445199524940594,-0.4835729083665332,4210,2510
1061,0,0,0,0,0,0,0,0,0,0,1,0,5.3,578.0,83,3900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900,71916483,0.5277950888192222,-0.5122881231671549,4785,3410
1062,0,0,0,0,0,0,0,0,0,0,1,0,7.6,22.0,87,11813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1846,7837965,0.5539549295774612,-0.5247661478599199,4899,3084
1063,0,0,0,0,0,0,0,1,0,0,0,0,5.9,53245.0,92,49100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17732480,14000000,0.5359485428050971,-0.4970542570951599,3294,1797
1064,0,0,0,0,0,0,0,0,1,0,0,0,5.2,3304.0,96,16071,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7614,25978937,0.5655813186813161,-0.4283804347826081,3185,920
1065,0,0,0,0,0,0,0,0,0,0,1,0,7.5,750.0,79,44683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4721,53072197,0.5649854671280259,-0.5605575875486392,2890,2570
1066,0,0,0,0,0,0,0,0,0,0,1,0,7.4,2483.0,81,121418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24729,34538215,0.588235294117647,-0.5784250000000001,17,4
1067,0,0,0,0,0,0,0,0,1,0,0,0,6.4,79248.0,110,16000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7289642,26000000,0.560107228915663,-0.5215407894736841,415,380
1068,0,0,0,0,0,0,0,0,1,0,0,0,6.9,12384.0,130,519535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30920,39118803,0.5402782442748106,-0.4790328358208955,2620,1005
1069,0,0,0,0,0,0,0,1,0,0,0,0,6.0,84875.0,114,33037754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14789393,37000000,0.5681523031203567,-0.5420672619047621,1346,672
1070,0,0,0,0,0,0,0,0,1,0,0,0,5.6,1612.0,110,62816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502231,25000000,0.5819816999999946,-0.5386546153846159,5000,2600
1071,0,0,0,0,0,0,0,0,0,0,1,0,5.9,900.0,120,16226,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47259,63990237,0.5527949134199116,-0.4637207547169809,2772,1113
1072,0,0,0,0,0,0,0,1,0,0,0,0,4.9,32714.0,91,37300107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15002635,16000000,0.5266863539445636,-0.5166554187192116,2345,2030
1073,0,0,0,0,0,0,0,0,1,0,0,0,6.2,94275.0,119,13000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5135369,45000000,0.5854038932146769,-0.4742848392036752,7192,2612
1074,0,0,0,0,0,0,0,0,0,0,1,0,6.3,1579.0,90,200146,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19176,14538601,0.6255166666666666,,30,0
