,tconst,primaryTitle,G,GP,M,M/PG,NC-17,Not Yet Rated,PG,PG-13,R,Unknown,Unrated,X,averageRating,numVotes,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News,Opening_Weekend,budget,valid,avg_pos,avg_neg,no_pos_comms,no_neg_comms
1029,tt1294226,The Last Song,0,0,0,0,0,0,1,0,0,0,0,0,5.9,73721.0,The Last Song,107,42441000,31 Mar 2010,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16007426,20000000,True,0.5742583725621996,-0.4947530638852697,7435,3835
1030,tt5023260,The Last Word,0,0,0,0,0,0,0,0,1,0,0,0,6.6,6084.0,The Last Word,108,1782667,03 Mar 2017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31630,0,True,0.5236681693989076,-0.49233769531250066,3660,2560
1031,tt0918940,The Legend of Tarzan,0,0,0,0,0,0,0,1,0,0,0,0,6.3,147812.0,The Legend of Tarzan,110,126585313,01 Jul 2016,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38527856,180000000,True,0.54680920810313,-0.5012539156626513,2715,1660
1032,tt2950236,The Living,0,0,0,0,0,0,0,0,1,0,0,0,6.2,1942.0,The Living,89,5374,26 Jun 2014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0,True,0.5563266451233977,-0.504585995500566,17020,8890
1033,tt1210819,The Lone Ranger,0,0,0,0,0,0,0,1,0,0,0,0,6.4,207103.0,The Lone Ranger,150,89289910,03 Jul 2013,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29210849,215000000,True,0.5709725725725665,-0.4909533057851248,4995,2420
1034,tt2912776,The Looking Glass,0,0,0,0,0,0,0,0,0,0,1,0,5.9,156.0,The Looking Glass,110,1711,27 Aug 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,107,0,True,0.5652622688039456,-0.5120299251870325,811,401
1035,tt0480255,The Losers,0,0,0,0,0,0,0,1,0,0,0,0,6.4,82997.0,The Losers,97,23400000,23 Apr 2010,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9406348,25000000,True,0.5601036773428237,-0.5653080645161295,843,558
1036,tt3908142,The Love Witch,0,0,0,0,0,0,0,0,0,0,1,0,6.2,8957.0,The Love Witch,120,226223,10 Mar 2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17980,0,True,0.6506272727272728,-0.44028571428571384,385,175
1037,tt2350496,The Lunchbox,0,0,0,0,0,0,1,0,0,0,0,0,7.8,42027.0,Dabba,104,4231500,20 Sep 2013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44542,0,True,0.5695844221105487,-0.5285549999999994,3980,2400
1038,tt1258972,The Man with the Iron Fists,0,0,0,0,0,0,0,0,1,0,0,0,5.4,57943.0,The Man with the Iron Fists,95,15608545,02 Nov 2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7910980,15000000,True,0.4968029268292686,-0.5271813186813193,1025,910
1039,tt3103166,The Masked Saint,0,0,0,0,0,0,0,1,0,0,0,0,4.6,553.0,The Masked Saint,105,181609,22 Jan 2016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123839,0,True,0.5376845041322327,-0.49547222222222254,2420,1260
1040,tt1790864,The Maze Runner,0,0,0,0,0,0,0,1,0,0,0,0,6.8,382374.0,The Maze Runner,113,98537272,19 Sep 2014,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32512804,34000000,True,0.5558142692750262,-0.47769111747850984,4345,1745
1041,tt0472399,The Mechanic,0,0,0,0,0,0,0,0,1,0,0,0,6.6,139984.0,The Mechanic,93,29113588,28 Jan 2011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11422006,40000000,True,0.5598745384615343,-0.4912963463065922,5200,2518
1042,tt2852470,The Missing Picture,0,0,0,0,0,0,0,0,0,0,1,0,7.4,2736.0,L'image manquante,92,31087,19 Mar 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10148,0,True,0.5889907438016504,-0.4671653225806449,2420,992
1043,tt2345759,The Mummy,0,0,0,0,0,0,0,1,0,0,0,0,5.5,149666.0,The Mummy,110,80072590,09 Jun 2017,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43369635,80000000,True,0.5187807878368954,-0.5416515704153996,7235,4935
1044,tt1646974,The Names of Love,0,0,0,0,0,0,0,0,1,0,0,0,7.2,7078.0,Le nom des gens,100,513836,24 Nov 2010,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30372,0,True,0.5614918626827702,-0.48651725190839656,7865,3275
1045,tt3184934,The New Girlfriend,0,0,0,0,0,0,0,0,1,0,0,0,6.6,6658.0,Une nouvelle amie,108,281394,18 Sep 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39035,0,True,0.5087071428571427,-0.70585,70,10
1046,tt1458175,The Next Three Days,0,0,0,0,0,0,0,1,0,0,0,0,7.4,165949.0,The Next Three Days,133,21100000,19 Nov 2010,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6542779,30000000,True,0.5221367444074269,-0.5027817910447758,2101,1340
1047,tt3799694,The Nice Guys,0,0,0,0,0,0,0,0,1,0,0,0,7.4,235128.0,The Nice Guys,116,32261515,20 May 2016,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203270,50000000,True,0.5705243801652857,-0.4862432671081695,4840,2265
1048,tt1462769,The Odd Life of Timothy Green,0,0,0,0,0,0,1,0,0,0,0,0,6.6,42479.0,The Odd Life of Timothy Green,105,51853450,15 Aug 2012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10822903,0,True,0.5572418207681368,-0.5168834990059645,3515,2515
1049,tt0460890,The Only Living Boy in New York,0,0,0,0,0,0,0,0,1,0,0,0,6.3,8361.0,The Only Living Boy in New York,89,622999,11 Aug 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54458,0,True,0.546270034100591,-0.49705652906487063,4692,2374
1050,tt1649421,The Other City,0,0,0,0,0,0,0,0,0,0,1,0,6.5,16.0,The Other City,90,22221,17 Sep 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10396,0,True,0.55888024149286,-0.5110453149001529,4555,3255
1051,tt1790867,The Other F Word,0,0,0,0,0,0,0,0,0,0,1,0,7.3,1759.0,The Other F Word,98,36108,06 Dec 2012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15792,0,True,0.5602459211732302,-0.47744014084507014,5455,2130
1052,tt2073016,The Other Son,0,0,0,0,0,0,0,1,0,0,0,0,7.4,3117.0,Le fils de l'autre,105,844112,04 Apr 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125691,0,True,0.4991015624999987,-0.46946923076923014,1920,1040
1053,tt4943322,The Ottoman Lieutenant,0,0,0,0,0,0,0,0,1,0,0,0,6.7,22278.0,The Ottoman Lieutenant,106,173750,10 Mar 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,149830,0,True,0.5267336585365827,-0.5157416173570022,3075,2535
1054,tt3844362,The Overnight,0,0,0,0,0,0,0,0,1,0,0,0,6.1,14689.0,The Overnight,79,1109808,19 Jun 2015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53022,0,True,0.5158070175438602,-0.4695076086956523,570,460
1055,tt1496422,The Paperboy,0,0,0,0,0,0,0,0,1,0,0,0,5.8,33678.0,The Paperboy,107,692640,17 Oct 2012,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102706,0,True,0.563869999999997,-0.5330490981963929,3500,2495
1056,tt1638353,The Patience Stone,0,0,0,0,0,0,0,0,1,0,0,0,7.1,4044.0,"Syngué sabour, pierre de patience",102,71282,20 Feb 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9361,0,True,0.5351317399617584,-0.49162304347826163,2615,1150
1057,tt1650058,The Perfect Family,0,0,0,0,0,0,0,1,0,0,0,0,5.7,1348.0,The Perfect Family,84,107721,24 Apr 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300,0,True,0.5570914285714227,-0.4663937931034509,4375,2175
1058,tt3862750,The Perfect Guy,0,0,0,0,0,0,0,1,0,0,0,0,5.6,8868.0,The Perfect Guy,100,45000926,11 Sep 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25888154,12000000,True,0.5471638569604053,-0.5025040404040407,3915,1485
1059,tt4871980,The Perfect Match,0,0,0,0,0,0,0,0,1,0,0,0,4.9,2997.0,The Perfect Match,96,7428856,11 Mar 2016,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294232,0,True,0.5276485776805153,-0.49614817518248105,6855,4795
1060,tt2087850,The Players,0,0,0,0,0,0,0,0,1,0,0,0,5.3,7292.0,Les infidèles,109,6674,29 Feb 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6674,0,True,0.5445199524940594,-0.4835729083665332,4210,2510
1061,tt1815998,The Playroom,0,0,0,0,0,0,0,0,0,0,1,0,5.3,578.0,The Playroom,83,3900,08 Feb 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900,0,True,0.5277950888192222,-0.5122881231671549,4785,3410
1062,tt2312616,The Pleasures of Being Out of Step,0,0,0,0,0,0,0,0,0,0,1,0,7.6,22.0,The Pleasures of Being Out of Step,87,11813,25 Jun 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1846,0,True,0.5539549295774612,-0.5247661478599199,4899,3084
1063,tt0431021,The Possession,0,0,0,0,0,0,0,1,0,0,0,0,5.9,53245.0,The Possession,92,49100000,31 Aug 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17732480,14000000,True,0.535948542805097,-0.49705425709515993,3294,1797
1064,tt0817545,The Power of Few,0,0,0,0,0,0,0,0,1,0,0,0,5.2,3304.0,The Power of Few,96,16071,15 Feb 2013,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7614,0,True,0.5655813186813161,-0.42838043478260807,3185,920
1065,tt1788461,The Pruitt-Igoe Myth,0,0,0,0,0,0,0,0,0,0,1,0,7.5,750.0,The Pruitt-Igoe Myth,79,44683,18 Sep 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4721,0,True,0.5649854671280259,-0.5605575875486392,2890,2570
1066,tt1785612,The Punk Singer,0,0,0,0,0,0,0,0,0,0,1,0,7.4,2483.0,The Punk Singer,81,121418,10 Mar 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24729,0,True,0.588235294117647,-0.5784250000000001,17,4
1067,tt1486192,The Raven,0,0,0,0,0,0,0,0,1,0,0,0,6.4,79248.0,The Raven,110,16000000,27 Apr 2012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7289642,26000000,True,0.560107228915663,-0.5215407894736841,415,380
1068,tt2032557,The Reluctant Fundamentalist,0,0,0,0,0,0,0,0,1,0,0,0,6.9,12384.0,The Reluctant Fundamentalist,130,519535,03 May 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30920,0,True,0.5402782442748106,-0.4790328358208955,2620,1005
1069,tt1161864,The Rite,0,0,0,0,0,0,0,1,0,0,0,0,6.0,84875.0,The Rite,114,33037754,28 Jan 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14789393,37000000,True,0.5681523031203567,-0.5420672619047621,1346,672
1070,tt2063008,The Road,0,0,0,0,0,0,0,0,1,0,0,0,5.6,1612.0,The Road,110,62816,11 May 2012,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502231,25000000,True,0.5819816999999946,-0.5386546153846159,5000,2600
1071,tt2901548,The Rooftop,0,0,0,0,0,0,0,0,0,0,1,0,5.9,900.0,Tian tai ai qing,120,16226,19 Jul 2013,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47259,0,True,0.5527949134199116,-0.4637207547169809,2772,1113
1072,tt1265990,The Roommate,0,0,0,0,0,0,0,1,0,0,0,0,4.9,32714.0,The Roommate,91,37300107,04 Feb 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15002635,16000000,True,0.5266863539445636,-0.5166554187192116,2345,2030
1073,tt0376136,The Rum Diary,0,0,0,0,0,0,0,0,1,0,0,0,6.2,94275.0,The Rum Diary,119,13000000,28 Oct 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5135369,45000000,True,0.5854038932146769,-0.47428483920367515,7192,2612
1074,tt1813327,The Salt of Life,0,0,0,0,0,0,0,0,0,0,1,0,6.3,1579.0,Gianni e le donne,90,200146,11 Feb 2011,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19176,0,True,0.6255166666666666,,30,0
1075,tt0359950,The Secret Life of Walter Mitty,0,0,0,0,0,0,1,0,0,0,0,0,7.3,273033.0,The Secret Life of Walter Mitty,114,33223430,25 Dec 2013,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12765508,90000000,True,0.6093201112140831,-0.4504832061068698,5395,1310
1076,tt2304426,The Selfish Giant,0,0,0,0,0,0,0,0,0,0,1,0,7.3,10567.0,The Selfish Giant,91,12189,25 Oct 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589,0,True,0.5814941176470586,-0.43079999999999985,68,30
1077,tt4827986,The Sense of an Ending,0,0,0,0,0,0,0,1,0,0,0,0,6.3,4854.0,The Sense of an Ending,108,1235432,10 Mar 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39692,0,True,0.5394774822695044,-0.4956444444444487,2820,2160
1078,tt2872518,The Shack,0,0,0,0,0,0,0,1,0,0,0,0,6.3,25251.0,The Shack,132,57330873,03 Mar 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16172119,0,True,0.591594674887898,-0.48890715990453354,8920,4190
1079,tt4052882,The Shallows,0,0,0,0,0,0,0,1,0,0,0,0,6.3,104706.0,The Shallows,86,55121623,24 Jun 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16800868,17000000,True,0.5409124391938747,-0.5037712163416865,7195,5385
1080,tt2910814,The Signal,0,0,0,0,0,0,0,0,1,0,0,0,6.1,58006.0,The Signal,97,402321,10 Jul 2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144836,0,True,0.5310240924092418,-0.5495989690721644,1515,970
1081,tt0472181,The Smurfs,0,0,0,0,0,0,1,0,0,0,0,0,5.5,76733.0,The Smurfs,103,142614158,29 Jul 2011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611637,110000000,True,0.5612255077172966,-0.49178563025209987,7386,3570
1082,tt2017020,The Smurfs 2,0,0,0,0,0,0,1,0,0,0,0,0,5.4,33745.0,The Smurfs 2,105,71017784,31 Jul 2013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17548389,105000000,True,0.5372728247914181,-0.49751401709401827,3356,2340
1083,tt1285016,The Social Network,0,0,0,0,0,0,0,1,0,0,0,0,7.7,563133.0,The Social Network,120,96400000,01 Oct 2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22445653,40000000,True,0.5544109374999906,-0.4770332123411987,6720,2755
1084,tt0963966,The Sorcerer's Apprentice,0,0,0,0,0,0,1,0,0,0,0,0,6.1,142549.0,The Sorcerer's Apprentice,109,63143812,14 Jul 2010,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17619622,150000000,True,0.573053362255962,-0.5009470967741929,4610,2325
1085,tt3922818,The Space Between Us,0,0,0,0,0,0,0,1,0,0,0,0,6.4,39885.0,The Space Between Us,120,7829766,03 Feb 2017,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775596,30000000,True,0.5334045000000006,-0.48374169884169915,3000,1295
1086,tt1273678,The Spy Next Door,0,0,0,0,0,0,1,0,0,0,0,0,5.5,36310.0,The Spy Next Door,94,24268828,15 Jan 2010,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9726056,28000000,True,0.5464735993208769,-0.5192116918844534,5890,3635
1087,tt4995790,The Square,0,0,0,0,0,0,0,0,1,0,0,0,7.2,42813.0,The Square,151,1284672,25 Aug 2017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74233,0,True,0.5542590457256452,-0.4895209439528032,2515,1695
1088,tt1282153,The Strange Case of Angelica,0,0,0,0,0,0,0,0,0,0,1,0,6.3,1522.0,O Estranho Caso de Angélica,97,47743,16 Mar 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7499,0,True,0.5754933098591529,-0.43938000000000016,2840,850
1089,tt2363471,The Summit,0,0,0,0,0,0,0,0,1,0,0,0,6.9,4077.0,The Summit,95,140269,22 Nov 2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20904,0,True,0.5926595305164257,-0.4921788265306145,5325,1960
1090,tt0857190,The Sweeney,0,0,0,0,0,0,0,0,1,0,0,0,6.1,18000.0,The Sweeney,112,26345,01 Mar 2013,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20321,0,True,0.5619245540398681,-0.4537536388140166,4765,1855
1091,tt0889573,The Switch,0,0,0,0,0,0,0,1,0,0,0,0,6.1,89843.0,The Switch,101,27400000,20 Aug 2010,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8436713,19000000,True,0.5560147355163703,-0.4838695020746892,3970,2410
1092,tt2368619,The Take,0,0,0,0,0,0,0,0,0,0,1,0,6.3,30257.0,Bastille Day,92,41546,18 Nov 2016,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8625,0,True,0.5455708839779081,-0.46506809651474423,9050,3730
1093,tt3950078,The Taking of Tiger Mountain,0,0,0,0,0,0,0,0,0,0,1,0,6.5,2429.0,Zhi qu wei hu shan,141,228984,23 Dec 2014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50621,0,True,0.5074763888888868,-0.4834341897233208,4320,2530
1094,tt1308165,The Taqwacores,0,0,0,0,0,0,0,0,0,0,1,0,6.1,504.0,The Taqwacores,83,11175,22 Oct 2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3532,0,True,0.577962605042017,-0.5353556851311945,1904,1372
1095,tt1274300,The Tempest,0,0,0,0,0,0,0,1,0,0,0,0,5.4,7012.0,The Tempest,110,277515,07 Jan 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42436,20000000,True,0.5486006954102828,-0.5149918689320359,7190,4120
1096,tt2330866,The Thieves,0,0,0,0,0,0,0,0,0,0,1,0,6.8,7927.0,Dodookdeul,135,316000,25 Jul 2012,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136993,0,True,0.5586528279181678,-0.4995116666666684,4155,2100
1097,tt0383010,The Three Stooges,0,0,0,0,0,0,1,0,0,0,0,0,5.1,28319.0,The Three Stooges,92,41800000,13 Apr 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17010125,30000000,True,0.5595786026200865,-0.476418897637797,2748,1524
1098,tt3853830,The Tiger Hunter,0,0,0,0,0,0,0,0,0,0,1,0,5.7,586.0,The Tiger Hunter,94,39553,22 Sep 2017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.5584000000000007,-0.5665479999999998,350,125
1099,tt1243957,The Tourist,0,0,0,0,0,0,0,1,0,0,0,0,6.0,204809.0,The Tourist,103,67631157,10 Dec 2010,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16472458,100000000,True,0.5670353579175694,-0.5460665048543698,2305,1030
